project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
FFP-A-11-00007	1395	3	Kūh-e Galdak	36.21084	52.9438	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
AID-623-A-10-00023-01	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1406	3	Kūtmār	36.23333	53.61667	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1384	3	Kūh-e Ābandbān	36.1752	52.72958	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	214592	1	Kamituga	-3.06998	28.17559	PPL	CD|12	Democratic Republic of the Congo|South Kivu
AID-623-A-10-00023-01	1382	3	Tāreh Rūd	36.32893	52.5704	STM	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1299	4.1	Jūjā Deh	36.1	53.25	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1403	3	Tāj Rāst	36.25518	53.29915	FRM	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1378	3	Samsū Kolā	36.21667	52.63333	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1379	3	Bīgdam	36.2	52.65	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1437	3	Kūh-e Khowrd-e Tūskāsī	36.33994	53.48174	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00023-01	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
AID-623-A-10-00023-01	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-A-10-00023-01	8260598	3	Nyirangongo	-1.55515	29.286	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-A-10-00023-01	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-10-00023-01	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-623-A-10-00023-01	1301	4.1	Nasām Ţalār Sar	36.03333	53.16667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	2046	3	Chazāl	33.3921	48.4749	PPL	IR|23	Iran|Lorestān
AID-623-A-12-00028	1476	3	Bālā Ketāb	36.41667	52.65	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	219488	3	Baraka	-4.09926	29.09333	PPL	CD|12	Democratic Republic of the Congo|South Kivu
AID-623-A-12-00028	1474	3	Bāzyār-e Bālā	36.41667	52.53333	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1282	4.1	Ḩājjīābād	36.02866	53.80951	PPLF	IR|25	Iran|Semnān
AID-623-A-12-00028	1450	3	Kesvat	36.35387	53.33187	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1453	3	Ḩājjī Deh	36.26667	53.1	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1369	3	Katīvak-e Bālā	36.06667	52.55	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1373	3	Anījdān	36.09056	52.57179	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	217254	3	Dimbelenge	-5.55	23.11667	ADM3	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
AID-623-A-12-00028	1397	3	Shelāk	36.17095	53.11975	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1324	3	Lāltā	36.06373	52.9189	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1472	3	Afrāsīāb Kolā	36.36781	52.57014	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1433	3	Nīleh Kūh	36.36317	53.69271	PPLQ	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1292	4.1	Kūh-e Palang Āb	36.05119	53.528	MT	IR|25	Iran|Semnān
AID-623-A-12-00028	215522	3	Kabinda	-6.13333	24.48333	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
AID-623-A-12-00028	1406	3	Kūtmār	36.23333	53.61667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1287	4.1	Emāmzādeh Ebrāhīm	36.0964	53.6486	SHRN	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-12-00028	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-12-00028	1353	3	Otāqsī	36.0932	52.66099	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1371	3	Kamar Posht	36.08042	52.56531	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1403	3	Tāj Rāst	36.25518	53.29915	FRM	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1347	3	Borūn	36.07576	52.65435	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1372	3	Paleh Posht	36.08372	52.53557	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1374	3	Kūh-e Gonbad Ḩoseyn Bon	36.09771	52.51975	MT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1405	3	Emāmzādeh ‘Alī	36.22021	53.51308	SHRN	IR|35	Iran|Māzandarān
AID-623-A-12-00028	209225	3	Mbuji-Mayi	-6.15	23.6	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
AID-623-A-12-00028	1385	3	Tarū	36.23333	52.81667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1323	3	Chamāz Chāl	36.05	52.91667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1437	3	Kūh-e Khowrd-e Tūskāsī	36.33994	53.48174	MT	IR|35	Iran|Māzandarān
AID-623-A-12-00028	8260590	3	Ngandajika	-6.69987	24.13107	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
AID-623-A-12-00028	1402	3	Astār Shesh	36.23333	53.28333	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1478	3	Pītkā	36.36981	52.72725	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-12-00028	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-12-00028	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-623-A-12-00028	1301	4.1	Nasām Ţalār Sar	36.03333	53.16667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1293	4.1	Zarmā	36.05434	53.51578	PPLQ	IR|25	Iran|Semnān
AID-623-A-12-00028	1284	4.1	Sīk	36.03308	53.717	FRMQ	IR|25	Iran|Semnān
AID-623-A-12-00028	1477	3	Gerd Rūdbār	36.36078	52.67066	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00028	1473	3	Kharābeh Khvoshrūd Pey	36.38078	52.54648	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
AID-623-A-10-00024-00	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	1435	3	Kūh-e Babr Cheshmeh	36.37282	53.65241	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	1341	3	Garīvash	36.06667	52.66667	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	1609	3	Pā’īn Tālār Posht	36.4175	52.8395	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-10-00024-00	1303	4.1	Qatūjā	36.03333	53.2	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00024-00	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
AID-623-A-10-00024-00	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-A-10-00024-00	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-10-00024-00	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-623-A-10-00024-00	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-10-00024-00	1284	4.1	Sīk	36.03308	53.71701	FRMQ	IR|25	Iran|Semnān
AID-623-A-10-00024-00	1461	3	Kūh-e Barf Pājūn	36.30587	52.92326	MT	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
DFD-I-01-08-00071-04	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
DFD-I-01-08-00071-04	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1588	3	Marzūd	36.69175	53.09469	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1499	3	Kūh-e Kolā	36.46667	53.85	MT	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	2314704	3	Kikwit	-5.03333	18.81667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
DFD-I-01-08-00071-04	1341	3	Garīvash	36.06667	52.66667	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	922771	3	Kolwezi	-10.71667	25.46667	ADM3	CD|05	Democratic Republic of the Congo|Katanga
DFD-I-01-08-00071-04	1299	4.1	Jūjā Deh	36.1	53.25	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1310	4.1	Sang Sīr	36.09294	53.07106	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1550	3	Kūh-e Sīyū Razī	36.42582	53.44787	MTS	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1558	3	Jāmkhāneh	36.58333	53.25	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1303	4.1	Qatūjā	36.03333	53.2	PPL	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
DFD-I-01-08-00071-04	1358	3	Estchāl	36.10919	52.58994	RSRT	IR|35	Iran|Māzandarān
DFD-I-01-08-00071-04	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
DFD-I-01-08-00071-04	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
FFP-A-11-00008	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
FFP-A-11-00008	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
FFP-A-11-00008	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
FFP-A-11-00008	1459	3	Katū	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
FFP-A-11-00008	1264	4.1	Kūh-e Ashtārīsh	36.1055	53.8651	MT	IR|25	Iran|Semnān
AID-623-A-12-00001	1282	4.1	Ḩājjīābād	36.02866	53.80951	PPLF	IR|25	Iran|Semnān
AID-623-A-12-00001	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
AID-623-A-12-00001	1355	3	Bazsā	36.11412	52.67025	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1588	3	Marzūd	36.69175	53.09469	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1435	3	Kūh-e Babr Cheshmeh	36.37282	53.65241	MT	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1406	3	Kūtmār	36.23333	53.61667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	214927	1	Kalima	-2.70884	26.28445	PPL	CD|00	Democratic Republic of the Congo
AID-623-A-12-00001	1411	3	Zangolī	36.23333	53.73333	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1468	3	Būrā	36.36667	52.56667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1303	4.1	Qatūjā	36.03333	53.2	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-12-00001	209598	1	Manono	-7.29862	27.39894	PPL	CD|00	Democratic Republic of the Congo
AID-623-A-12-00001	1405	3	Emāmzādeh ‘Alī	36.22021	53.51308	SHRN	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1460	3	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1385	3	Tarū	36.23333	52.81667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-12-00001	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-A-12-00001	1402	3	Astār Shesh	36.23333	53.28333	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-12-00001	1358	3	Estchāl	36.10919	52.58994	RSRT	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1451	3	Sar Āb Dang	36.309	53.2013	AREA	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azarbaijan
AID-623-A-12-00001	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-623-A-12-00001	1301	4.1	Nasām Ţalār Sar	36.03333	53.16667	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1396	3	Bālā Chāyrān	36.19933	52.96611	PPL	IR|35	Iran|Māzandarān
AID-623-A-12-00001	1271	4.2	Karbalā’ī ‘Alī	36.01667	53.86667	PPL	IR|25	Iran|Semnān
AID-623-A-12-00001	1395	3	Kūh-e Galdak	36.21084	52.9438	MT	IR|35	Iran|Māzandarān
AID-660-LA-13-00002	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
AID-660-LA-13-00002	1299	4.1	Jūjā Deh	36.1	53.25	PPL	IR|35	Iran|Māzandarān
AID-660-LA-13-00002	1379	3	Bīgdam	36.2	52.65	PPL	IR|35	Iran|Māzandarān
AID-660-LA-13-00002	1383	3	Kūh-e Chang Būr	36.25762	52.64763	MT	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
AID-623-G-10-00012-02	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1434	3	Dadeym Dasht	36.37382	53.6995	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1467	3	Shīā Deh-e Pā’īn	36.33333	52.53333	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
AID-623-G-10-00012-02	1435	3	Kūh-e Babr Cheshmeh	36.37282	53.65241	MT	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1431	3	Kūh-e Sūrt	36.36301	53.81546	MT	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1470	3	Gāvān Kolā	36.38333	52.61667	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1460	3	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
AID-623-G-10-00012-02	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-G-10-00012-02	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-G-10-00012-02	1459	3	Katū	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
AID-623-G-10-00012-02	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-623-G-10-00012-02	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
GHN-A-00-07-00002	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
GHN-A-00-07-00002	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	1302	4.1	Tāj od Dīn	36.03333	53.18333	PPL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
GHN-A-00-07-00002	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
GHN-A-00-07-00002	1609	3	Pā’īn Tālār Posht	36.4175	52.8395	PPL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	1299	4.1	Jūjā Deh	36.1	53.25	PPL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	922771	3	Kolwezi	-10.71667	25.46667	ADM3	CD|05	Democratic Republic of the Congo|Katanga
GHN-A-00-07-00002	1325	3	Āpūn	36.08452	52.90666	RHSE	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	1558	3	Jāmkhāneh	36.58333	53.25	PPL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
GHN-A-00-07-00002	209225	3	Mbuji-Mayi	-6.15	23.6	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
GHN-A-00-07-00002	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
GHN-A-00-07-00002	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
GHN-A-00-07-00002	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
GHN-A-00-07-00002	1293	4.1	Zarmā	36.05434	53.51578	PPLQ	IR|25	Iran|Semnān
GHN-A-00-07-00002	1284	4.1	Sīk	36.03308	53.717	FRMQ	IR|25	Iran|Semnān
AID-623-A-10-00012-00	1593	3	Danīk	36.61667	53.05	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1467	3	Shīā Deh-e Pā’īn	36.33333	52.53333	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
AID-623-A-10-00012-00	1431	3	Kūh-e Sūrt	36.36301	53.81546	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1360	3	Latī	36.0992	52.58615	RSRT	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1468	3	Būrā	36.36667	52.56667	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-10-00012-00	1303	4.1	Qatūjā	36.03333	53.2	PPL	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1437	3	Kūh-e Khowrd-e Tūskāsī	36.33994	53.48174	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-10-00012-00	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
AID-623-A-10-00012-00	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
AID-623-A-10-00012-00	1356	3	Kūh-e Estārūn	36.14828	52.72729	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1436	3	Kūh-e Gol Jārī	36.31165	53.58353	MT	IR|35	Iran|Māzandarān
AID-623-A-10-00012-00	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
AID-623-A-10-00012-00	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
AID-FFP-G-13-00046	1435	3	Kūh-e Babr Cheshmeh	36.37282	53.65241	MT	IR|35	Iran|Māzandarān
AID-FFP-G-13-00046	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
AID-FFP-G-13-00046	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
GHN-I-00-09-00006	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
GHN-I-00-09-00006	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
GHN-I-00-09-00006	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
GHN-I-00-09-00006	1341	3	Garīvash	36.06667	52.66667	PPL	IR|35	Iran|Māzandarān
GHN-I-00-09-00006	1489	3	Kārnām-e ‘Olyā	36.39079	53.41677	PPL	IR|35	Iran|Māzandarān
GHN-I-00-09-00006	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
GHN-I-00-09-00006	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
GHN-I-00-09-00006	1303	4.1	Qatūjā	36.03333	53.2	PPL	IR|35	Iran|Māzandarān
GHN-I-00-09-00006	1281	4.1	Ḩājjīābād	36.06196	53.69554	PPLQ	IR|25	Iran|Semnān
60812	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
61175	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
61282	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
61282	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
61895	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
61895	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
12253	1601	3	Salīm Sheykh	36.43973	53.10342	PPL	IR|35	Iran|Māzandarān
12253	1283	4.1	Ḩoseynābād	36.02919	53.7948	PPLQ	IR|25	Iran|Semnān
12253	1273	4.1	Kalāteh-ye Taqī	36.07445	53.81233	FRM	IR|25	Iran|Semnān
40360	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
40360	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
42400	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
56831	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
56865	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
56865	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
57835	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
57835	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
58714	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
60038	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
60339	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
60502	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
60502	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
60502	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
60502	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
60502	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
60539	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
60539	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
60540	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
60540	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
60582	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
60582	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
60582	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
60582	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
60582	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
60582	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
60582	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
60582	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
